#name	name2
NM_032291	SGIP1
NM_170706	NMNAT2
NR_033302	DHX9
NM_001297669	RGL1
NM_001297670	RGL1
NM_001297672	RGL1
NM_015149	RGL1
NM_001297671	RGL1
NM_001127394	TSEN15
NM_001300764	TSEN15
NM_001300766	TSEN15
NM_052965	TSEN15
NR_023349	TSEN15
NR_125335	TSEN15
NM_025191	EDEM3
NM_052966	FAM129A
NM_001105518	SWT1
NM_017673	SWT1
NM_017847	C1orf27
NM_001164246	C1orf27
NM_001164245	C1orf27
NM_031935	HMCN1
NR_046941	RNU6-72P
NR_031642	MIR548F1
NM_024420	PLA2G4A
NR_126347	LINC01036
NR_033922	LOC440704
NM_199051	BRINP3
NR_110716	LINC01351
NM_130782	RGS18
NM_024529	CDC73
NR_125789	LINC01031
NM_016066	GLRX2
NM_197962	GLRX2
NM_001243399	GLRX2
NM_001201551	CFHR4
NM_198503	KCNT2
NM_006684	CFHR4
NM_001201550	CFHR4
NM_001287820	KCNT2
NM_001287819	KCNT2
NM_001195215	DENND1B
NM_201253	CRB1
NM_001193640	CRB1
NR_047564	CRB1
NM_001257965	CRB1
NM_001257966	CRB1
NM_144977	DENND1B
NR_125340	DENND1B
NM_001300858	DENND1B
NR_047563	CRB1
NM_002838	PTPRC
NR_040073	MIR181A1HG
NR_110525	LINC01222
NM_080921	PTPRC
NM_003822	NR5A2
NM_001276464	NR5A2
NM_205860	NR5A2
NM_000069	CACNA1S
NM_001164586	IGFN1
NM_203459	CAMSAP2
NM_001297707	CAMSAP2
NM_014875	KIF14
NM_001297708	CAMSAP2
NR_046696	IPO9-AS1
NM_001193572	CSRP1
NM_004433	ELF3
NM_001167738	NAV1
NM_020443	NAV1
NM_001193571	CSRP1
NM_004078	CSRP1
NM_021636	LGR6
NM_138795	ARL8A
NM_018085	IPO9
NM_001256129	ARL8A
NM_001017404	LGR6
NM_001017403	LGR6
NM_001193570	CSRP1
NM_001114309	ELF3
NM_015053	PPFIA4
NM_032104	PPP1R12B
NM_032103	PPP1R12B
NM_177402	SYT2
NM_006618	KDM5B
NM_001304332	PPFIA4
NM_001304331	PPFIA4
NM_014935	PLEKHA6
NM_005686	SOX13
NM_014827	ZC3H11A
NM_001001396	ATP2B4
NM_001684	ATP2B4
NM_001199052	LEMD1
NM_015375	DSTYK
NM_001160333	NFASC
NM_001005389	NFASC
NR_037583	LEMD1
NM_001160332	NFASC
NM_006338	LRRN2
NM_201630	LRRN2
NM_001199050	LEMD1
NM_001199051	LEMD1
NM_015090	NFASC
NM_199462	DSTYK
NM_001001552	LEMD1
NM_001005388	NFASC
NM_001142473	FAIM3
NM_001276320	YOD1
NM_182664	RASSF5
NM_001193338	FAIM3
NM_005449	FAIM3
NM_182663	RASSF5
NM_175710	CR1L
NM_000573	CR1
NM_025179	PLXNA2
NM_000651	CR1
NM_001146264	SYT14
NM_006147	IRF6
NM_001146261	SYT14
NM_001146262	SYT14
NM_001256006	SYT14
NM_001206696	IRF6
NR_027459	SYT14
NM_153262	SYT14
NM_002238	KCNH1
NM_172362	KCNH1
NR_037667	INTS7
NM_014873	LPGAT1
NM_001199812	INTS7
NM_006243	PPP2R5A
NM_001199809	INTS7
NM_015434	INTS7
NM_001199811	INTS7
NM_001287218	RPS6KC1
NM_001136138	RPS6KC1
NM_012424	RPS6KC1
NM_001287220	RPS6KC1
NM_001287221	RPS6KC1
NM_001287219	RPS6KC1
NM_002763	PROX1
NM_016343	CENPF
NM_005401	PTPN14
NM_001270616	PROX1
NM_016121	KCTD3
NM_014217	KCNK2
NM_001017425	KCNK2
NM_001017424	KCNK2
NM_001243515	ESRRG
NM_001243518	ESRRG
NM_001438	ESRRG
NM_007123	USH2A
NM_001243519	ESRRG
NM_001243514	ESRRG
NM_018040	GPATCH2
NM_138796	SPATA17
NM_016052	RRP15
NR_038845	LYPLAL1-AS1
NM_012414	RAB3GAP2
NM_022746	MARC1
NM_018650	MARK1
NM_001286129	MARK1
NM_001286126	MARK1
NM_001286124	MARK1
NM_001286128	MARK1
NM_007207	DUSP10
NR_111940	DUSP10
NR_111939	DUSP10
NM_032890	DISP1
NM_198551	MIA3
NM_001300867	MIA3
NM_005426	TP53BP2
NM_017982	SUSD4
NM_001143962	CAPN8
NM_001037175	SUSD4
NM_001031685	TP53BP2
NM_001145154	DNAH14
NM_152495	CNIH3
NM_018212	ENAH
NM_001130440	SRP9
NM_022735	ACBD3
NM_003133	SRP9
NM_001008493	ENAH
NM_014826	CDC42BPA
NM_003607	CDC42BPA
NM_020247	ADCK3
NM_002221	ITPKB
NM_001003665	C1orf95
NM_052843	OBSCN
NR_102302	ZNF678
NM_178549	ZNF678
NM_001098623	OBSCN
NM_033131	WNT3A
NM_053052	SNAP47
NR_033184	ZNF678
NM_001271223	OBSCN
NR_037962	RHOU
NM_004481	GALNT2
NM_001291866	GALNT2
NM_014777	URB2
NM_001258311	PGBD5
NM_001122835	TTC13
NM_001145036	COG2
NM_007357	COG2
NM_175876	EXOC8
NM_024525	TTC13
NM_001004342	TRIM67
NM_001300889	TRIM67
NM_001164555	DISC1
NM_001164537	DISC1
NM_018662	DISC1
NM_001164539	DISC1
NM_001164541	DISC1
NM_001164545	DISC1
NM_001164544	DISC1
NM_001164542	DISC1
NM_001164547	DISC1
NM_001164538	DISC1
NM_001164546	DISC1
NM_001164548	DISC1
NM_001164551	DISC1
NM_001164540	DISC1
NM_001164556	DISC1
NM_001164549	DISC1
NM_001012957	DISC1
NM_001012959	DISC1
NM_014801	PCNXL2
NM_173508	SLC35F3
NM_001300845	SLC35F3
NM_004485	GNG4
NM_003193	TBCE
NM_001098722	GNG4
NM_152490	B3GALNT2
NM_031371	ARID4B
NM_001098721	GNG4
NM_016374	ARID4B
NM_014765	TOMM20
NM_001287801	TBCE
NR_039973	MIR5096
NM_001079515	TBCE
NM_001206794	ARID4B
NM_001277155	B3GALNT2
NM_001287802	TBCE
NM_003272	GPR137B
NM_080738	EDARADD
NM_002508	NID1
NM_018072	HEATR1
NM_201545	LGALS8
NM_006499	LGALS8
NM_145861	EDARADD
NM_201544	LGALS8
NM_201543	LGALS8
NM_001035	RYR2
NM_000740	CHRM3
NM_020066	FMN2
NR_128706	MIR1273E
NM_003679	KMO
NM_144625	WDR64
NM_001195811	PLD5
NM_152666	PLD5
NM_001195812	PLD5
NM_014812	CEP170
NM_001206729	AKT3
NM_006642	SDCCAG8
NM_181690	AKT3
NR_033883	LOC339529
NM_005465	AKT3
NM_001042404	CEP170
NM_001042405	CEP170
NM_016076	DESI2
NR_123736	DESI2
NR_026587	EFCAB2
NM_173807	C1orf101
NM_032328	EFCAB2
NR_123735	DESI2
NM_001143943	EFCAB2
NM_001126	ADSS
NM_001290327	EFCAB2
NM_001130957	C1orf101
NM_001242340	C1orf101
NM_001297746	DESI2
NM_001243740	ZNF124
NM_152609	CNST
NR_037894	ZNF670-ZNF695
NM_001139459	CNST
NM_003431	ZNF124
NM_001297567	ZNF124
NM_015446	AHCTF1
NM_001297568	ZNF124
NM_001297569	ZNF124
NM_001204220	ZNF670
NM_033213	ZNF670
NM_001281834	GCSAML
NM_001243133	NLRP3
NM_001127462	NLRP3
NM_145278	GCSAML
NM_001281836	GCSAML
NM_001127461	NLRP3
NM_183395	NLRP3
NM_175911	OR2L13
NM_001281853	GCSAML
NM_001281837	GCSAML
NM_004895	NLRP3
NM_001079821	NLRP3
NM_001281835	GCSAML
NM_001281838	GCSAML
NM_001005484	OR4F5
NR_046018	DDX11L1
NR_128720	MIR6859-4
NR_026820	FAM138F
NR_026818	FAM138A
NR_024540	WASH7P
NR_107063	MIR6859-3
NR_036051	MIR1302-2
NR_107062	MIR6859-2
NR_106918	MIR6859-1
NR_036267	MIR1302-10
NR_036266	MIR1302-9
NR_036268	MIR1302-11
NR_039983	LOC729737
NR_028327	LOC100133331
NR_028325	LOC100132062
NR_028322	LOC100132287
NM_001005277	OR4F16
NM_001005224	OR4F3
NM_001005221	OR4F29
NR_125957	LOC101928626
NR_106781	MIR6723
NM_001005277	OR4F16
NM_001005224	OR4F3
NM_001005221	OR4F29
NR_028327	LOC100133331
NR_033908	LOC100288069
NR_103536	FAM87B
NR_047526	LINC01128
NR_024321	LINC00115
NM_198317	KLHL17
NR_026874	LOC100130417
NM_015658	NOC2L
NM_001291367	PERM1
NR_027055	FAM41C
NM_001160184	PLEKHN1
NM_032129	PLEKHN1
NR_122045	LOC100130417
NM_152486	SAMD11
NM_001291366	PERM1
NM_005101	ISG15
NM_021170	HES4
NM_001142467	HES4
NM_001205252	RNF223
NM_198576	AGRN
NM_003327	TNFRSF4
NR_029639	MIR200B
NM_153254	TTLL10
NM_080605	B3GALT6
NM_016547	SDF4
NM_004195	TNFRSF18
NM_016176	SDF4
NM_001130045	TTLL10
NR_029834	MIR200A
NR_029957	MIR429
NR_038869	LINC01342
NM_148902	TNFRSF18
NM_148901	TNFRSF18
NM_004421	DVL1
NM_152228	TAS1R3
NR_106866	MIR6808
NM_017871	CPSF3L
NM_001256462	CPSF3L
NM_001127230	AURKAIP1
NM_058167	UBE2J2
NM_032348	MXRA8
NM_194315	UBE2J2
NM_153339	PUSL1
NM_001130413	SCNN1D
NM_030649	ACAP3
NM_001282584	MXRA8
NM_001256463	CPSF3L
NM_001282582	MXRA8
NM_001282585	MXRA8
NM_001282583	MXRA8
NM_001127229	AURKAIP1
NR_037668	SCNN1D
NM_194458	UBE2J2
NM_194457	UBE2J2
NM_001256460	CPSF3L
NM_001256456	CPSF3L
NM_001029885	CPTP
NR_106785	MIR6727
NR_106784	MIR6726
NM_001145210	ANKRD65
NM_022834	VWA1
NM_001039211	ATAD3C
NM_001146685	TMEM88B
NM_017971	MRPL20
NM_030937	CCNL2
NM_031921	ATAD3B
NM_199121	VWA1
NM_001243536	ANKRD65
NM_001243535	ANKRD65
NM_001039577	CCNL2
NR_015434	LOC148413
NR_125994	LOC102724312
NR_125995	LOC102724312
NR_125996	LOC102724312
NM_001170687	MIB2
NM_001170689	MIB2
NR_002946	MMP23A
NM_001170536	ATAD3A
NM_001114748	TMEM240
NM_080875	MIB2
NM_001170535	ATAD3A
NR_033183	MIB2
NM_001170686	MIB2
NM_001170688	MIB2
NM_018188	ATAD3A
NM_014188	SSU72
NM_006983	MMP23B
NM_001242659	C1orf233
NM_182838	SLC35E2
NM_033529	CDK11A
NR_002946	MMP23A
NM_001199787	SLC35E2
NM_024011	CDK11A
NM_001198995	NADK
NM_001110781	SLC35E2B
NM_001290264	SLC35E2B
NM_002074	GNB1
NM_001282538	GNB1
NM_001282539	GNB1
NM_178545	TMEM52
NM_138705	CALML6
NM_000815	GABRD
NM_001080484	CFAP74
NM_001256947	C1orf86
NM_001146310	C1orf86
NM_001256946	C1orf86
NR_046427	C1orf86
NM_001282671	C1orf86
NM_001282673	C1orf86
NM_182533	C1orf86
NM_001282672	C1orf86
NM_001256945	C1orf86
NM_001282670	C1orf86
NR_024489	LOC100129534
NM_007033	RER1
NM_002617	PEX10
NM_153818	PEX10
NR_125361	MORN1
NM_024848	MORN1
NM_001301060	MORN1
NM_014638	PLCH2
NM_018216	PANK4
NR_037844	LOC115110
NM_001303013	PLCH2
NM_001303012	PLCH2
NM_001010926	HES5
NM_001195741	FAM213B
NM_152371	FAM213B
NM_001195738	FAM213B
NM_001195737	FAM213B
NM_001195736	FAM213B
NM_001195740	FAM213B
NR_036638	FAM213B
NR_036637	FAM213B
NM_033467	MMEL1
NR_121638	LOC100996583
NM_080431	ACTRT2
NR_024371	LINC00982
NR_015440	LINC00982
NR_036215	MIR4251
NM_014448	ARHGEF16
NR_030277	MIR551A
NM_001204184	TP73
NM_001126242	TP73
NM_001204189	TP73
NR_033708	TP73-AS1
NM_001204186	TP73
NM_001204190	TP73
NR_033712	TP73-AS1
NR_033711	TP73-AS1
NM_001204187	TP73
NM_001204192	TP73
NM_001204191	TP73
NM_017818	WRAP73
NM_001204185	TP73
NM_001126240	TP73
NM_001126241	TP73
NM_005427	TP73
NM_001204188	TP73
NR_033710	TP73-AS1
NM_182752	TPRG1L
NR_033709	TP73-AS1
NM_020710	LRRC47
NM_014704	CEP104
NM_001163724	SMIM1
NM_001288583	SMIM1
NM_207356	C1orf174
NR_024455	LINC01134
NR_040065	LINC01346
NR_027088	LOC284661
NR_039612	MIR4417
NR_039838	MIR4689
NM_000983	RPL22
NM_015557	CHD5
NM_207396	RNF207
NR_125997	LOC102724450
NM_181865	ACOT7
NM_181866	ACOT7
NM_207370	GPR153
NR_103534	LINC00337
NM_001024598	HES3
NM_003790	TNFRSF25
NM_020631	PLEKHG5
NM_001265594	PLEKHG5
NM_148967	TNFRSF25
NM_148970	TNFRSF25
NM_031475	ESPN
NM_148966	TNFRSF25
NM_001039664	TNFRSF25
NM_148965	TNFRSF25
NM_019089	HES2
NR_036218	MIR4252
NM_001042665	PLEKHG5
NM_001265593	PLEKHG5
NM_001042664	PLEKHG5
NM_024654	NOL9
NM_138697	TAS1R1
NM_014851	KLHL21
NM_177540	TAS1R1
NM_001278648	ZBTB48
NM_001278647	ZBTB48
NM_153812	PHF13
NM_005341	ZBTB48
NM_018198	DNAJC11
NM_138350	THAP3
NM_001195753	THAP3
NM_001195752	THAP3
NR_104621	LOC100505887
NR_104620	LOC100505887
NM_001195563	CAMTA1
NM_004781	VAMP3
NM_021995	UTS2
NM_006786	UTS2
NM_007262	PARK7
NM_001123377	PARK7
NM_018948	ERRFI1
NR_125998	LOC102724539
NM_001042682	RERE
NR_125999	LOC102724552
NM_001201483	ENO1
NM_001270500	CA6
NM_001270501	CA6
NR_038351	ENO1-AS1
NM_001270502	CA6
NM_001215	CA6
NM_001428	ENO1
NR_106786	MIR6728
NM_207420	SLC2A7
NM_001135585	SLC2A5
NM_003039	SLC2A5
NR_029610	MIR34A
NM_025106	SPSB1
NR_104623	LOC100506022
NR_104622	LOC100506022
NM_001010866	TMEM201
NM_001130924	TMEM201
NM_032315	SLC25A33
NR_027045	PIK3CD-AS1
NR_126367	PIK3CD-AS2
NR_126368	PIK3CD-AS2
NM_005026	PIK3CD
NR_126366	PIK3CD-AS2
NM_052960	RBP7
NM_032368	LZIC
NR_049882	MIR5697
NM_022787	NMNAT1
NM_001297778	NMNAT1
NM_001297779	NMNAT1
NM_002631	PGD
NR_125730	RNU6-2
NM_198544	APITD1-CORT
NM_199294	APITD1
NM_004401	DFFA
NM_001302	CORT
NM_001270517	APITD1-CORT
NR_037187	APITD1-CORT
NR_036462	APITD1
NM_213566	DFFA
NM_001243768	APITD1-CORT
NM_199006	APITD1-CORT
NM_007375	TARDBP
NM_003132	SRM
NM_006610	MASP2
NM_139208	MASP2
NM_021146	ANGPTL7
NR_046600	MTOR-AS1
NM_013319	UBIAD1
NM_020780	PTCHD2
NM_018438	FBXO6
NM_183413	FBXO44
NM_001127325	MAD2L2
NM_012168	FBXO2
NM_033182	FBXO44
NM_006341	MAD2L2
NM_001014765	FBXO44
NM_198545	DRAXIN
NM_183412	FBXO44
NR_104624	LOC101929181
NM_002521	NPPB
NM_001256959	CLCN6
NR_037806	NPPA-AS1
NM_001286	CLCN6
NM_006172	NPPA
NR_046428	CLCN6
NM_005957	MTHFR
NM_001010881	C1orf167
NR_126000	LOC102724659
NM_000302	PLOD1
NM_138346	KIAA2013
NM_021933	MIIP
NR_106787	MIR6729
NM_001066	TNFRSF1B
NR_039775	MIR4632
NR_107000	MIR7846
NR_003025	SNORA59A
NR_003022	SNORA59B
NM_004753	DHRS3
NR_106788	MIR6730
NM_001080830	PRAMEF12
NR_111984	AADACL3
NM_152290	C1orf158
NM_001103170	AADACL3
NM_001146181	HNRNPCL3
NM_023014	PRAMEF2
NM_001302551	HNRNPCL4
NM_001013631	HNRNPCL1
NM_001146344	PRAMEF11
NM_001009611	PRAMEF4
NM_023013	PRAMEF1
NM_001294139	PRAMEF1
NM_001012277	PRAMEF7
NM_001010889	PRAMEF6
NM_001100631	PRAMEF22
NM_001099850	LOC391003
NM_001300891	LOC101929983
NM_001012276	PRAMEF8
NM_001010890	PRAMEF9
NM_001136561	HNRNPCL2
NR_111945	LOC645354
NR_111947	LOC649324
NR_111945	LOC645354
NR_111947	LOC649324
NM_001013407	PRAMEF5
NM_001100631	PRAMEF22
NM_001010889	PRAMEF6
NM_001300891	LOC101929983
NM_001013407	PRAMEF5
NM_001098376	PRAMEF15
NM_001012277	PRAMEF7
NM_001099790	PRAMEF19
NM_001045480	PRAMEF16
NM_001039361	PRAMEF10
NM_001291381	LOC645382
NM_001291380	LOC400736
NM_001099851	PRAMEF17
NM_001300891	LOC101929983
NM_001024661	PRAMEF14
NM_001012276	PRAMEF8
NM_001012277	PRAMEF7
NM_001099852	PRAMEF20
NM_001012276	PRAMEF8
NM_001098376	PRAMEF15
NM_001099790	PRAMEF19
NM_001099852	PRAMEF20
NM_001291380	LOC400736
NM_001099851	PRAMEF17
NM_001300891	LOC101929983
NM_001024661	PRAMEF14
NM_001010847	LRRC38
NM_001006625	PDPN
NM_006474	PDPN
NM_198389	PDPN
NM_001006624	PDPN
NM_012231	PRDM2
NM_015866	PRDM2
NM_001135610	PRDM2
NM_001007257	PRDM2
NM_001136217	TMEM51
NM_001136218	TMEM51
NM_001136216	TMEM51
NM_018022	TMEM51
NM_001278502	C1orf195
NM_001278501	C1orf195
NR_102733	CASP9
NM_001229	CASP9
NM_033440	CELA2A
NM_024329	EFHD2
NM_032996	CASP9
NR_102732	CASP9
NM_001278054	CASP9
NM_007272	CTRC
NM_015849	CELA2B
NM_032341	DDI2
NM_024758	AGMAT
NM_006511	RSC1A1
NM_207348	SLC25A34
NM_015164	PLEKHM2
NM_001024216	FBLIM1
NM_001024215	FBLIM1
NM_017556	FBLIM1
NM_001013641	TMEM82
NM_001089591	UQCRHL
NR_024279	FLJ37453
NR_039973	MIR5096
NM_003443	ZBTB17
NM_001287603	ZBTB17
NM_001165945	CLCNKB
NM_004070	CLCNKA
NM_000085	CLCNKB
NM_178840	C1orf64
NM_014424	HSPB7
NM_001287604	ZBTB17
NM_001042704	CLCNKA
NM_001257139	CLCNKA
NM_001242884	ZBTB17
NM_004431	EPHA2
NM_182623	FAM131C
NM_030907	RSG1
NM_153213	ARHGEF19
NR_073501	SZRD1
NR_073503	SZRD1
NM_001114600	SZRD1
NM_198546	SPATA21
NR_073500	SZRD1
NR_073502	SZRD1
NM_001271869	SZRD1
NR_023386	CROCCP3
NR_037446	MIR3675
NR_027504	MST1P2
NR_026752	CROCCP2
NR_037446	MIR3675
NM_001282321	FAM231A
NM_001282321	FAM231A
NM_001271733	MST1L
NM_014675	CROCC
NR_037446	MIR3675
NM_022089	ATP13A2
NM_003000	SDHB
NM_001141973	ATP13A2
NM_001141974	ATP13A2
NM_012387	PADI4
NM_016233	PADI3
NR_039768	MIR3972
NM_001136204	RCC2
NM_018715	RCC2
NM_207421	PADI6
NR_125946	LOC101927876
NM_152375	KLHDC7A
NM_152232	TAS1R2
NM_003748	ALDH4A1
NM_001161504	ALDH4A1
NM_170726	ALDH4A1
NR_039844	MIR4695
NR_031622	MIR1290
NM_003689	AKR7A2
NM_016183	MRTO4
NM_001040125	PQLC2
NM_012067	AKR7A3
NR_109848	PQLC2
NR_040289	AKR7L
NR_037847	LOC100506730
NM_001040126	PQLC2
NM_015047	EMC1
NM_017765	PQLC2
NR_040288	AKR7L
NM_001287531	PQLC2
NM_001271428	EMC1
NM_001271427	EMC1
NM_001271429	EMC1
NR_033757	MINOS1
NM_001204082	MINOS1
NM_005380	NBL1
NM_001204086	NBL1
NM_001204085	NBL1
NM_001204084	NBL1
NM_001278166	NBL1
NM_001204083	MINOS1
NM_001204089	MINOS1-NBL1
NM_001204088	MINOS1-NBL1
NM_000871	HTR6
NM_001278164	NBL1
NM_001278165	NBL1
NR_033758	MINOS1
NR_077246	RPS14P3
NM_001032363	MINOS1
NM_182744	NBL1
NM_019062	RNF186
NM_000300	PLA2G2A
NM_014589	PLA2G2E
NM_001161727	PLA2G2A
NM_001161729	PLA2G2A
NM_001161728	PLA2G2A
NM_015207	OTUD3
NM_012400	PLA2G2D
NM_000929	PLA2G5
NM_001271814	PLA2G2D
NM_022819	PLA2G2F
NM_152376	UBXN10
NM_001105572	PLA2G2C
NR_110078	UBXN10-AS1
NM_001039500	VWA5B1
NM_024544	MUL1
NM_018584	CAMK2N1
NM_001785	CDA
NM_207334	FAM43B
NR_106732	MIR6084
NM_005216	DDOST
NM_001122819	KIF17
NM_001103161	SH2D5
NM_020816	KIF17
NM_001287212	KIF17
NM_001103160	SH2D5
NR_031657	MIR1256
NM_001113347	ECE1
NM_001113349	ECE1
NR_038404	LOC100506801
NM_001397	ECE1
NM_032264	NBPF3
NM_001256417	NBPF3
NM_001256416	NBPF3
NR_046176	NBPF3
NM_001145658	RAP1GAP
NM_001145657	RAP1GAP
NM_002885	RAP1GAP
NM_001032730	USP48
NR_023919	LINC00339
NR_023918	LINC00339
NR_109762	LINC00339
NR_109760	LINC00339
NR_109759	LINC00339
NM_007352	CELA3B
NM_005747	CELA3A
NR_109761	LINC00339
NR_110692	LOC101928043
NM_030761	WNT4
NR_039613	MIR4418
NM_020526	EPHA8
NM_001006943	EPHA8
NM_172369	C1QC
NM_000491	C1QB
NR_039832	MIR4684
NM_001114101	C1QC
NM_015991	C1QA
NR_106742	MIR6127
NR_036214	MIR4253
NM_001289974	LACTBL1
NM_001242521	C1orf234
NM_001009999	KDM1A
NR_036057	MIR3115
NM_015013	KDM1A
NR_039614	MIR4419A
NM_000864	HTR1D
NR_033691	ZNF436-AS1
NR_110616	LINC01355
NM_030634	ZNF436
NM_001077195	ZNF436
NR_033690	ZNF436-AS1
NM_001102397	HNRNPR
NM_001102398	HNRNPR
NM_001102399	HNRNPR
NM_001297621	HNRNPR
NM_005826	HNRNPR
NM_001297622	HNRNPR
NM_001297620	HNRNPR
NM_001143778	ASAP3
NM_017707	ASAP3
NR_110799	LOC101928163
NR_027042	MDS2
NM_002167	ID3
NM_001199802	RPL11
NM_003198	TCEB3
NM_000975	RPL11
NR_038280	TCEB3-AS1
NM_020362	PITHD1
NM_007260	LYPLA2
NM_001127621	GALE
NM_000147	FUCA1
NM_000191	HMGCL
NM_001166059	HMGCL
NM_000403	GALE
NM_001841	CNR2
NM_001008216	GALE
NR_039615	MIR378F
NM_017761	PNRC2
NM_001191005	SRSF10
NM_001191006	SRSF10
NM_001191007	SRSF10
NM_001191009	SRSF10
NM_001300937	SRSF10
NM_006625	SRSF10
NM_054016	SRSF10
NR_034035	SRSF10
NM_001300936	SRSF10
NM_152372	MYOM3
NM_021258	IL22RA1
NR_027087	LOC284632
NM_001199014	STPG1
NM_001199012	STPG1
NM_001195010	GRHL3
NM_198174	GRHL3
NM_021180	GRHL3
NM_178122	STPG1
NM_001199013	STPG1
NM_198173	GRHL3
NM_001251984	RCAN3
NR_045409	RCAN3AS
NM_001251982	RCAN3
NM_001251981	RCAN3
NM_001251979	RCAN3
NM_001251977	RCAN3
NM_001251985	RCAN3
NR_045408	RCAN3AS
NR_045407	RCAN3AS
NM_001251983	RCAN3
NM_001251980	RCAN3
NR_109781	LOC100506985
NM_013441	RCAN3
NM_001251978	RCAN3
NM_005839	SRRM1
NM_001303448	SRRM1
NM_001303449	SRRM1
NM_001031680	RUNX3
NR_106789	MIR6731
NM_004350	RUNX3
NR_039623	MIR4425
NM_015484	SYF2
NM_207170	SYF2
NM_016124	RHD
NM_001282869	RHD
NM_001282870	RHD
NM_001282871	RHD
NM_001282872	RHD
NM_001127691	RHD
NM_020317	RSRP1
NM_014313	TMEM50A
NM_001282868	RHD
NM_001282867	RHD
NM_015627	LDLRAP1
NR_024498	LOC646471
NM_178422	PAQR7
NM_206926	SEPN1
NM_001287490	AUNIP
NM_020451	SEPN1
NM_001099626	MTFR1L
NM_001099625	MTFR1L
NM_019557	MTFR1L
NM_024037	AUNIP
NM_001099627	MTFR1L
NM_000437	PAFAH2
NM_203399	STMN1
NM_203401	STMN1
NR_037481	MIR3917
NM_005563	STMN1
NM_032513	SLC30A2
NM_004455	EXTL1
NM_152835	PDIK1L
NM_001243532	PDIK1L
NM_001243533	PDIK1L
NM_032588	TRIM63
NM_001004434	SLC30A2
NM_006314	CNKSR1
NM_015871	ZNF593
NM_001281518	CEP85
NM_001281517	CEP85
NM_001297648	CNKSR1
NM_198137	CATSPER4
NM_024869	FAM110D
NM_022778	CEP85
NR_110698	LOC101928303
NM_001297647	CNKSR1
NM_001803	CD52
NM_001077262	UBXN11
NM_001039775	AIM1L
NM_145345	UBXN11
NM_183008	UBXN11
NM_173574	ZNF683
NM_001114759	ZNF683
NM_024887	DHDDS
NR_125953	LOC101928324
NM_001243564	DHDDS
NM_001243565	DHDDS
NM_005517	HMGN2
NM_205861	DHDDS
NR_125952	LOC101928324
NR_031740	MIR1976
NM_001006665	RPS6KA1
NM_017837	PIGV
NM_001202554	PIGV
NM_139135	ARID1A
NM_006015	ARID1A
NM_006142	SFN
NM_018066	GPN2
NM_032283	ZDHHC18
NM_022078	GPATCH3
NM_021969	NR0B2
NM_152365	KDF1
NM_052943	FAM46B
NM_001013642	TRNP1
NR_046474	SLC9A1
NM_003047	SLC9A1
NM_015023	WDTC1
NR_033926	LOC644961
NM_001276252	WDTC1
NM_001193308	SYTL1
NM_173452	FCN3
NM_005281	GPR3
NM_003665	FCN3
NM_207397	CD164L2
NM_032872	SYTL1
NM_004672	MAP3K6
NM_001297609	MAP3K6
NM_001042747	FGR
NM_002038	IFI6
NM_001042729	FGR
NM_022873	IFI6
NM_022872	IFI6
NM_005248	FGR
NR_002997	SCARNA1
NM_001143914	FAM76A
NM_001143913	FAM76A
NM_001143912	FAM76A
NM_177424	STX12
NM_152660	FAM76A
NM_002713	PPP1R8
NM_001143915	FAM76A
NM_138558	PPP1R8
NM_014110	PPP1R8
NM_001105556	THEMIS2
NM_018053	XKR8
NM_001009568	SMPDL3B
NM_002946	RPA2
NM_014474	SMPDL3B
NM_001039477	THEMIS2
NM_001286076	RPA2
NM_001286115	THEMIS2
NM_001286113	THEMIS2
NM_004848	THEMIS2
NM_001297558	RPA2
NR_104214	EYA3
NM_178190	ATPIF1
NM_001164721	PTAFR
NM_014280	DNAJC8
NM_001164723	PTAFR
NM_001164722	PTAFR
NM_000952	PTAFR
NM_178191	ATPIF1
NM_016311	ATPIF1
NM_031459	SESN2
NM_017638	MED18
NM_001127350	MED18
NM_023923	PHACTR4
NR_004404	SNORA73B
NM_017846	TRNAU1AP
NR_002987	SNORA61
NR_002976	SNORA44
NR_003035	SNORA16A
NM_152304	RAB42
NM_001048195	RCC1
NM_001048194	RCC1
NR_003077	SNORD99
NR_003109	TRNAU1AP
NM_001269	RCC1
NM_001193532	RAB42
NR_024127	SNHG12
NM_001172828	YTHDF2
NM_016258	YTHDF2
NM_001173128	YTHDF2
NM_024482	GMEB1
NR_004407	RNU11
NM_006582	GMEB1
NM_000911	OPRD1
NM_001171868	TMEM200B
NM_001003682	TMEM200B
NM_016011	MECR
NM_001024732	MECR
NR_110758	LOC101928460
NR_110790	LOC101929406
NM_006762	LAPTM5
NR_039616	MIR4420
NR_004054	SNORD103A
NR_004054	SNORD103A
NM_014654	SDC3
NR_033295	SNORD103B
NR_033295	SNORD103B
NR_003066	SNORD85
NM_024522	NKAIN1
NM_001282569	ZCCHC17
NM_001282570	ZCCHC17
NM_001282567	ZCCHC17
NM_001282572	ZCCHC17
NM_004102	FABP3
NM_016505	ZCCHC17
NM_004814	SNRNP40
NM_001282568	ZCCHC17
NM_001282571	ZCCHC17
NM_001282573	ZCCHC17
NM_001282566	ZCCHC17
NM_001282574	ZCCHC17
NM_178865	SERINC2
NR_034112	LINC01225
NM_001199038	SERINC2
NM_001199037	SERINC2
NM_018565	SERINC2
NM_001199039	SERINC2
